fecha,regimen_aduanero,refrendo,item,ruc_importador,probable_importador,pais_de_origen,pais_de_procedencia,ciudad_embarque,via_de_transporte,aduana,partida_arancelaria,descripcion_arancelaria,descripcion_producto_comercial,marca,estado_de_mercancia,cantidad,unidad_de_medida,advalorem,us$_fob,us$_flete,us$_seguro,us$_cif,embarcador,empresa_de_transporte,pais_de_embarque,agente_de_aduana,nave,conocimiento_de_embarque,peso_neto_kg,tipo_aforo,dirección_consignatario,caracteristicas,producto,marca_comercial,año_fabricación,modelo_mercaderia,us$_fob_unit,código_tnan,contenedor,conocimiento_embarque,agencia_de_carga,país_de_origen,descripción_arancelaria,país_de_embarque
2017-01-27,importacion_a_consumo,028-2017-10-00055395,1,992593016001,luthorcorp_s.a.,taiwan,taiwan,kaohsiung,maritimo,guayaquil_maritimo,8479899000,desconocido,aireadores,sun_asia_aeration,nuevo,246.0,numero_de_unidades,19664.24,125646.99,5308.72,139.19,131094.9,sun_asia_aeration_int´l_co_ltd,agencia_maritima_global_marglobal_sa,taiwan,01900022-soluciones_integrales_de_logistica_y_comercio_exterior_s.a._silcexsa,ital_lunare,twkhh0000004659,27010.8,aforo-aforo_fisico_intrusivo,av._carlos_luis_plaza_dañin_solar_2_y_av._democracia,airadores,paddlewheel_aerator,sun_asia_aeration,2016.0,pa-112,510.76,0,,,,,,
2017-01-30,importacion_a_consumo,028-2017-10-00064581,1,102610946001,rodas_zamora_jimmy_paul,china,china,ningbo,maritimo,guayaquil_maritimo,8414809000,desconocido,aireadores_para_movimiento_de_agua,generico,nuevo,45.0,numero_de_unidades,1469.88,27922.5,1364.43,110.76,29397.69,"shanghai_pretty_industries_co.,ltd",agencia_maritima_global_marglobal_sa,china,01901098-coka_urquiza_andres_arturo,ital_lunare,ymluc232008680,10625.23,aforo-aforo_automatico_no_intrusivo,av_ricardo_munoz_1-23_y_remigio_crespo,para_camaronera,aireadores_para_movimiento_de_agua,generico,2017.0,generico,620.5,0,,,,,,
2017-02-01,importacion_a_consumo,073-2017-10-00072965,59,1790014797001,automotores_y_anexos_s.a._ayasa,colombia,colombia,desconocido,carretera,tulcan,8708999990,los_demµs,conducto_aireador_filtro,renault,nuevo,1.0,numero_de_unidades,2.75,27.43,0.03,0.02,27.48,sociedad_de_fabricacion_de_automotores_sa,bodegas_privadas_teran_cia._ltda.,colombia,01904061-comercial_aduanera_internacional_raul_coka_barriga_c_ltd,desconocido,8,0.14,aforo-aforo_automatico,desconocido,repuesto,repuestos_y_accesorios_de_vehiculos,renault,2016.0,8200809315,27.43,0,,,,,,
2017-02-01,importacion_a_consumo,028-2017-10-00071665,1,791770270001,aquavi_sa,china,china,chiwan,maritimo,guayaquil_maritimo,8479899000,desconocido,aireadores,generico,nuevo,70.0,numero_de_unidades,8064.59,51450.0,2150.0,163.95,53763.95,hubei_provincial_jiaxin_machinery_import_and_export_co._ltd.,hamburg_süd_ecuador_s.a.,china,01903872-robinson_barberan_jimmy_eduardo,copiapo,dlcwgyq16120319c,14495.0,aforo-aforo_automatico_no_intrusivo,desconocido,con_sus_partes_y_accesorios-paddle_wheel_aerator,maquina_de_uso_en_camaroneras,generico,2016.0,6c16y,735.0,0,,,,,,
2017-02-01,importacion_a_consumo,028-2017-10-00073099,1,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,ningbo,maritimo,guayaquil_maritimo,8479899000,desconocido,aireadores_16_paletas_csc-816,generico,nuevo,66.0,numero_de_unidades,8001.89,51107.76,1710.0,528.18,53345.94,zhejiang_fordy_imp._&_exp._co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,kota_layang,asngb605279,15312.0,aforo-aforo_documental,desconocido,including_16_pcs_impeller_7_pcs_float_stainless_steel_shaft_square_pipe_universal_shaft_right_reducer,aireadores_16_paletas_csc-816,generico,desconocido,aireadores_16_paletas_csc-816,774.36,0,,,,,,
2017-02-01,importacion_a_consumo,073-2017-10-00072965,48,1790014797001,automotores_y_anexos_s.a._ayasa,colombia,colombia,desconocido,carretera,tulcan,8708299000,los_demas,aireador,renault,nuevo,3.0,numero_de_unidades,10.53,70.07,0.07,0.05,70.19,sociedad_de_fabricacion_de_automotores_sa,bodegas_privadas_teran_cia._ltda.,colombia,01904061-comercial_aduanera_internacional_raul_coka_barriga_c_ltd,desconocido,8,0.16,aforo-aforo_automatico,desconocido,repuesto,repuestos_y_accesorios_de_vehiculos,renault,2016.0,687600754r,23.36,0,,,,,,
2017-02-03,importacion_a_consumo,028-2017-10-00079013,17,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,shanghai,maritimo,guayaquil_maritimo,8479899090,los_demas,aireador_nanrong_paddle_wheel_aereator,generico,nuevo,48.0,numero_de_unidades,2796.0,17856.0,599.45,184.56,18640.01,nan_rong_shanghai_co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,ym_express,assha609065,210.0,aforo-aforo_fisico_intrusivo,desconocido,aireador_nanrong_paddle_wheel_aereator_nrsc114_(220v/440v/60hz/3ph),aireador_nanrong_paddle_wheel_aereator,generico,desconocido,generico,372.0,0,,,,,,
2017-02-03,importacion_courier,019-2017-91-00078957,1,1391837755001,compania_beagle_trade_kapav_s.a.,united_states,united_states,miami_(mia)-miami_international_airport,aerea,guayaquil_aereo,8419600000,aparatos_y_dispositivos_para_licuefaccion_de_aire_u_otros_gases,aireadores_para_piscinas_de_camaron_y_sus_accesorios,generico,nuevo,2.0,numero_de_unidades,16.15,49.6,57.0,1.07,107.67,shanghai_changchuan_int_l_trans_co,"united_parcel_service,_co.",united_states,08901058-ups_scs_(ecuador)_cia._ltda.,n327up,1z86107f6742974807,38.0,aforo-aforo_fisico_intrusivo,desconocido,desconocido,generico,generico,desconocido,generico,24.8,0,,,,,,
2017-02-03,importacion_a_consumo,028-2017-10-00079013,4,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,shanghai,maritimo,guayaquil_maritimo,8409999900,las_demµs:,tapa_superior_de_caja_de_aireador,generico,nuevo,50.0,numero_de_unidades,0.0,655.5,22.01,6.78,684.29,nan_rong_shanghai_co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,ym_express,assha609065,219.0,aforo-aforo_fisico_intrusivo,desconocido,tapa_superior_de_caja_de_aireador,tapa_superior_de_caja_de_aireador,generico,desconocido,generico,13.11,0,,,,,,
2017-02-03,importacion_a_consumo,028-2017-10-00079013,16,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,shanghai,maritimo,guayaquil_maritimo,8479899090,los_demas,aireador_nanrong_paddle_wheel_aereator,generico,nuevo,28.0,numero_de_unidades,2630.65,16800.0,564.0,173.64,17537.64,nan_rong_shanghai_co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,ym_express,assha609065,123.0,aforo-aforo_fisico_intrusivo,desconocido,aireador_nanrong_paddle_wheel_aereator__nr-sc118(440v-60hz/3ph),aireador_nanrong_paddle_wheel_aereator,generico,desconocido,generico,600.0,0,,,,,,
2017-02-03,importacion_a_consumo,028-2017-10-00079013,19,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,shanghai,maritimo,guayaquil_maritimo,8479900000,partes,paletas_de_aireador_25m:150,generico,nuevo,150.0,numero_de_unidades,281.85,1800.0,60.43,18.6,1879.03,nan_rong_shanghai_co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,ym_express,assha609065,657.0,aforo-aforo_fisico_intrusivo,desconocido,paletas_de_aireador_25m:150,paletas_de_aireador_25m:150,generico,desconocido,generico,12.0,0,,,,,,
2017-02-03,importacion_a_consumo,028-2017-10-00079013,20,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,shanghai,maritimo,guayaquil_maritimo,8479899090,los_demas,paletas_de_aireador_35mm:150,generico,nuevo,150.0,numero_de_unidades,281.85,1800.0,60.43,18.6,1879.03,nan_rong_shanghai_co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,ym_express,assha609065,657.0,aforo-aforo_fisico_intrusivo,desconocido,paletas_de_aireador_35mm:150,paletas_de_aireador_35mm:150,generico,desconocido,generico,12.0,0,,,,,,
2017-02-06,importacion_a_consumo,028-2017-10-00081580,55,1790160653001,edesa_sa,china,desconocido,ningbo,110847,guayaquil_maritimo,8481909000,arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cer mico,kit_aireadores_griferia_de_cocina_cromo,generico,nuevo,240.0,numero_de_unidades,0.0,0.0,110.85,0.0,110.85,ontec_investment_limited,maersk_del_ecuador_c.a.,china,01900020-servicios_de_comercio_exterior_lanata_sercomexlan_s.a.,maersk_niteroi,nboe1603634,2.0,aforo-aforo_fisico_intrusivo,desconocido,_grampas_o_trabas_de_seguridad,_cubre_tornillo,"_uniones_articuladas)""",110.0,0569,0.0,4,,,,,,
2017-02-06,importacion_a_consumo,028-2017-10-00081580,58,1790160653001,edesa_sa,china,desconocido,ningbo,69096,guayaquil_maritimo,8481909000,arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cer mico,aireador_llave_sencilla_mossini,generico,nuevo,240.0,numero_de_unidades,0.0,0.0,69.1,0.0,69.1,ontec_investment_limited,maersk_del_ecuador_c.a.,china,01900020-servicios_de_comercio_exterior_lanata_sercomexlan_s.a.,maersk_niteroi,nboe1603634,1.7,aforo-aforo_fisico_intrusivo,desconocido,_grampas_o_trabas_de_seguridad,_cubre_tornillo,"_uniones_articuladas)""",69.0,0483,0.0,4,,,,,,
2017-02-06,importacion_a_consumo,028-2017-10-00081849,1,990792658001,importadora_lino_gamboa_cia._ltda._ilga,china,china,shekou,maritimo,guayaquil_maritimo,8414809000,los_demas,aireadores,generico,nuevo,70.0,numero_de_unidades,2707.01,51450.0,2550.0,140.14,54140.14,"hubei_provincial_jiaxin_machinery_import_and_exportco.,_ltd",greenandes_ecuador_s.a.,china,01904810-vera_serrano_jorge_luis,wan_hai_516,ecl1701001,14467.0,aforo-aforo_automatico,desconocido,bombas_de_aire_o_de_vacio,aireadores,generico,desconocido,6c16y,735.0,0,,,,,,
2017-02-07,importacion_courier,055-2017-91-00085750,162,1791705726001,laarcourier_express_s.a.,united_states,united_states,miami_(mia)-miami_international_airport,aerea,quito,9807103000,paquetes_por_correos_rµpidos_(mensajeröa_acelerada_o_courier),difusor_aireador,generico,nuevo,4.0,numero_de_unidades,0.0,208.0,5.44,2.13,215.57,trans_express_inc,"united_parcel_service,_co.",united_states,08901068-laarcourier_express_s.a.,n318up,40602675621,3.63,desconocido,desconocido,desconocido,generico,generico,desconocido,generico,52.0,0,,,,,,
2017-02-10,importacion_a_consumo,028-2017-10-00093341,1,992721138001,limbomar_s.a.,taiwan,taiwan,kaohsiung,maritimo,guayaquil_maritimo,8414809000,los_demas,aireador_multi_impeller,sun_asia_aeration,nuevo,70.0,numero_de_unidades,7652.27,147020.0,4510.0,1515.3,153045.3,sun_asia_aeration_intl_co_ltd,maersk_del_ecuador_c.a.,taiwan,01777781-sarzosa_flores_juan_carlos,nora_maersk,astpe601771,26201.0,aforo-aforo_fisico_intrusivo,desconocido,aireador,aireador_multi_impeller,sun_asia_aeration,desconocido,pa-810r,2100.29,0,,,,,,
2017-02-13,importacion_a_consumo,028-2017-10-00097251,1,960155000001,wen_shengwei,china,china,shekou,maritimo,guayaquil_maritimo,8483909000,partes,aireador_de_ruedas_de_paleta,hubei,nuevo,5.0,numero_de_unidades,178.9,3382.5,181.26,14.26,3578.02,hubei_provincial_jiaxin_machinery_import_and_export_co._ltd.,agencia_maritima_global_marglobal_sa,china,01904529-valdivieso_caamano_xavier_armando,cosco_aden,asszx700120,1311.5,aforo-aforo_fisico_intrusivo,desconocido,aireadores_y_sus_accesorios_para_camaroneras,paddle_wheel_aerator,hubei,2016.0,generico,676.5,0,,,,,,
2017-02-15,importacion_a_consumo,028-2017-10-00103435,1,992501669001,blaunsa_s.a.,china,china,ningbo,maritimo,guayaquil_maritimo,8479899090,los_demas,aireador_de_rueda_de_paleta,astar,nuevo,90.0,numero_de_unidades,5942.23,37800.0,1651.91,162.96,39614.87,"shanghai_qishen_international_trade_co.,ltd",agencia_del_pacifico_delpac_s.a.,china,01902441-torres_&_torres_agentes_de_aduanas_ttadad_c.a.,wan_hai_516,cosu6136679500,162.0,aforo-aforo_documental,desconocido,para_airear_agua_para_la_acuicultura_con_sus_partes_y_acceso,producto_terminado,astar,desconocido,ast-m306,420.0,0,,,,,,
2017-02-21,importacion_a_consumo,073-2017-10-00115057,1,1790199568001,tecnandina_sa_tensa,colombia,colombia,desconocido,carretera,tulcan,3926909000,los_demas,gotero_aireador_blanco,generico,nuevo,73000.0,numero_de_unidades,0.0,3848.57,50.0,2.72,3901.29,productores_de_envases_farmaceuticos_sas_proenfar_sas,vasquez_obando_fabian_anibal,colombia,01900857-burbano_benitez_vinicio_rene,desconocido,co0003625,81.78,aforo-aforo_documental,desconocido,ga_gotero_aireador_034s_blanco,cod_20013959,generico,desconocido,generico,0.05,0,,,,,,
2017-02-21,importacion_a_consumo,028-2017-10-00114305,1,992817798001,darsacom_s.a.,taiwan,taiwan,kaohsiung,maritimo,guayaquil_maritimo,8414809000,los_demas,multi_impulsor_aireador_de_paletas,generico,nuevo,70.0,numero_de_unidades,3372.96,64632.05,2425.43,401.76,67459.24,sun_asia_aeration_int_l_co._ltd,cma-cgm_ecuador_s.a.,taiwan,01777779-jimenez_quiroz_boris_lenin,cochrane,qrse170005l,11993.24,aforo-aforo_documental,desconocido,multi_impulsor_aireador_de_paletas,multi_impulsor_aireador_de_paletas,generico,desconocido,pa-308t,923.32,0,,,,,,
2017-02-21,importacion_a_consumo,073-2017-10-00115057,2,1790199568001,tecnandina_sa_tensa,colombia,colombia,desconocido,carretera,tulcan,3923509000,los_demµs,tapa_aireador_de_18_mm,generico,nuevo,81000.0,numero_de_unidades,0.0,3419.78,35.0,2.43,3457.21,productores_de_envases_farmaceuticos_sas_proenfar_sas,vasquez_obando_fabian_anibal,colombia,01900857-burbano_benitez_vinicio_rene,desconocido,co0003625,90.75,aforo-aforo_documental,desconocido,ga_tap_de_18_negro_(033t),cod_20013960,generico,desconocido,generico,0.04,0,,,,,,
2017-02-23,importacion_a_consumo,028-2017-10-00119390,7,991347704001,dolca_s.a.,united_states,united_states,port_everglades,maritimo,guayaquil_maritimo,4009310000,sin_accesorios,manguera_aireadora,swan,nuevo,665.0,kilogramo_bruto,1536.61,9957.0,271.51,15.53,10244.04,swan_products_llc,hamburg_süd_ecuador_s.a.,united_states,01905355-wca_wladimir_coka_asociados_s.a.,jpo_capricornus,hbl-gls1683-17,657.89,aforo-aforo_documental,desconocido,1_o.d._aeration_pipe,manguera_aireadora,swan,2017.0,c3060ar,14.97,0,,,,,,
2017-02-23,importacion_courier,019-2017-91-00119691,1,1790208087001,f.v_-_area_andina_s.a.,china,china,tocumen-ciudad_de_panama,aerea,guayaquil_aereo,8481909000,desconocido,aireador,generico,nuevo,1.0,numero_de_unidades,0.0,1.0,1.5,0.03,2.53,firstlink_network.ltd.,aero_express_del_ecuador_transam_c._ltda.,panama,08904655-dhl_express_ecuador_s.a.,hccdx,5248150261,0.5,aforo-aforo_automatico,desconocido,desconocido,generico,generico,desconocido,generico,1.0,4,,,,,,
2017-02-24,importacion_a_consumo,028-2017-10-00124154,107,1791883144001,teka_ecuador_s.a.,spain,spain,valencia,maritimo,guayaquil_maritimo,8481909000,los_dem·s,aireador_de_griferia,teka,nuevo,3.0,numero_de_unidades,1.74,8.47,0.21,0.01,8.69,teka_industrial_sa,transoceanica_compañia_limitada,spain,01902441-torres_&_torres_agentes_de_aduanas_ttadad_c.a.,hansa_oldenburg,hlcubi1170102565,0.91,aforo-aforo_fisico_intrusivo,desconocido,aireador_honeycomb_m24,producto_terminado,teka,desconocido,r899012,2.82,0,,,,,,
2017-02-24,importacion_a_consumo,028-2017-10-00124154,198,1791883144001,teka_ecuador_s.a.,spain,spain,valencia,maritimo,guayaquil_maritimo,8481909000,los_dem·s,aireador_rosca,teka,nuevo,4.0,numero_de_unidades,1.24,5.91,0.27,0.01,6.19,teka_industrial_sa,transoceanica_compañia_limitada,spain,01902441-torres_&_torres_agentes_de_aduanas_ttadad_c.a.,hansa_oldenburg,hlcubi1170102565,3.66,aforo-aforo_fisico_intrusivo,desconocido,macho_m16x1,producto_terminado,teka,desconocido,r899070,1.48,0,,,,,,
2017-03-01,importacion_a_consumo,028-2017-10-00137225,1,991257721001,industrial_pesquera_santa_priscila_s.a.,brazil,brazil,itapoa,maritimo,guayaquil_maritimo,8414802100,de_potencia_inferior_a_30_kw_(40_hp),aireador,beraqua,nuevo,136.0,numero_de_unidades,3100.42,59009.0,2925.0,74.32,62008.32,bernauer_aquacultura_ltda,transoceanica_compañia_limitada,brazil,01903639-consorcio_villacreses_&_pinzon_s.a.,nordic_macau,brem0267/17,4262.6,aforo-aforo_documental,guayas__guayaquil__av_de_las_americas_500,60hz_ip55_agua_salada,trifasico_220/380v_ap,beraqua,desconocido,aquamix_b-603_1.5hp,433.89,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00147316,4,992721138001,limbomar_s.a.,taiwan,taiwan,keelung_(chilung),maritimo,guayaquil_maritimo,8414909000,las_demas,partes_de_aireador_injection_pump_55,sun_asia_aeration,nuevo,10.0,numero_de_unidades,35.91,513.83,197.23,7.11,718.17,sun_asia_aeration_intl_co_ltd,transoceanica_compañia_limitada,taiwan,01777781-sarzosa_flores_juan_carlos,csav_trancura,astpe700109,1166.21,aforo-aforo_documental,calle_miguel_h_alcivar_y_v_h_sicouret_edificio_torres_del_norte,para_aireador,partes_de_aireador_injection_pump_55,sun_asia_aeration,desconocido,injection_pump_55,51.38,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00146410,48,1790160653001,edesa_sa,china,china,ningbo,maritimo,guayaquil_maritimo,8481909000,"arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_comp",kit_aireadores_griferia_de_cocina,generico,nuevo,480.0,numero_de_unidades,0.0,220.32,0.86,0.25,221.43,ontec_investment_limited,agencia_maritima_global_marglobal_sa,china,01900020-servicios_de_comercio_exterior_lanata_sercomexlan_s.a.,kota_lukis,nboe1700142,4.0,aforo-aforo_fisico_intrusivo,guayas/samborondon/via_la_puntilla_km.1.5_s/n_sbc_office_center,kit_aireadores_griferia_de_cocina_cromo,repuestos,generico,2017.0,sg0059383061bo,0.46,4,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00145538,2,791724260001,crustaceos_&_peces_de_sud_america_s_a_crupesa,china,china,shanghai,maritimo,guayaquil_maritimo,8479900000,partes,paletas_para_aireador,generico,nuevo,337.0,numero_de_unidades,698.13,4170.04,438.11,46.08,4654.23,nan_rong_shanghai_co._ltd.,greenandes_ecuador_s.a.,china,01900009-cornejo_&_iglesias_asociados_s.a.,cosco_aden,assha700042,1962.0,aforo-aforo_automatico_no_intrusivo,"ruc0992156562001av.miguel_h.alcivar_y_victor_hugosicouret_edificio_torres_del_norte,torre**",paletas_sc118,paletas_para_aireador,generico,desconocido,paletas_para_aireador,12.37,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00147316,6,992721138001,limbomar_s.a.,taiwan,taiwan,keelung_(chilung),maritimo,guayaquil_maritimo,8414909000,las_demas,partes_de_aireador_nozzle_12-02,sun_asia_aeration,nuevo,6.0,numero_de_unidades,29.59,467.6,118.34,5.86,591.8,sun_asia_aeration_intl_co_ltd,transoceanica_compañia_limitada,taiwan,01777781-sarzosa_flores_juan_carlos,csav_trancura,astpe700109,699.72,aforo-aforo_documental,calle_miguel_h_alcivar_y_v_h_sicouret_edificio_torres_del_norte,para_aireador,partes_de_aireador_nozzle_12-02,sun_asia_aeration,desconocido,nozzle_12-02,77.93,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00147316,10,992721138001,limbomar_s.a.,taiwan,taiwan,keelung_(chilung),maritimo,guayaquil_maritimo,8414909000,las_demas,partes_de_aireador_movable_joint_big,sun_asia_aeration,nuevo,10.0,numero_de_unidades,44.85,690.83,197.23,8.88,896.94,sun_asia_aeration_intl_co_ltd,transoceanica_compañia_limitada,taiwan,01777781-sarzosa_flores_juan_carlos,csav_trancura,astpe700109,1166.21,aforo-aforo_documental,calle_miguel_h_alcivar_y_v_h_sicouret_edificio_torres_del_norte,para_aireador,partes_de_aireador_movable_joint_big,sun_asia_aeration,desconocido,movable_joint_big,69.08,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00147316,7,992721138001,limbomar_s.a.,taiwan,taiwan,keelung_(chilung),maritimo,guayaquil_maritimo,8414909000,las_demas,partes_de_aireador_fm_belt,sun_asia_aeration,nuevo,34.0,numero_de_unidades,55.64,431.23,670.58,11.02,1112.83,sun_asia_aeration_intl_co_ltd,transoceanica_compañia_limitada,taiwan,01777781-sarzosa_flores_juan_carlos,csav_trancura,astpe700109,3965.1,aforo-aforo_documental,calle_miguel_h_alcivar_y_v_h_sicouret_edificio_torres_del_norte,para_aireador,partes_de_aireador_fm_belt,sun_asia_aeration,desconocido,fm_belt,12.68,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00147316,1,992721138001,limbomar_s.a.,taiwan,taiwan,keelung_(chilung),maritimo,guayaquil_maritimo,8414809000,los_demas,aireador_multi_impeller,sun_asia_aeration,nuevo,100.0,numero_de_unidades,10643.41,208788.34,1972.3,2107.61,212868.25,sun_asia_aeration_intl_co_ltd,transoceanica_compañia_limitada,taiwan,01777781-sarzosa_flores_juan_carlos,csav_trancura,astpe700109,11662.07,aforo-aforo_documental,calle_miguel_h_alcivar_y_v_h_sicouret_edificio_torres_del_norte,aireador,aireador_multi_impeller,sun_asia_aeration,desconocido,pa-810r,2087.88,0,,,,,,
2017-03-06,importacion_a_consumo,028-2017-10-00147316,9,992721138001,limbomar_s.a.,taiwan,taiwan,keelung_(chilung),maritimo,guayaquil_maritimo,8414909000,las_demas,partes_de_aireador_element,sun_asia_aeration,nuevo,85.0,numero_de_unidades,130.73,912.34,1676.46,25.89,2614.69,sun_asia_aeration_intl_co_ltd,transoceanica_compañia_limitada,taiwan,01777781-sarzosa_flores_juan_carlos,csav_trancura,astpe700109,9912.76,aforo-aforo_documental,calle_miguel_h_alcivar_y_v_h_sicouret_edificio_torres_del_norte,para_aireador,partes_de_aireador_element,sun_asia_aeration,desconocido,element,10.73,0,,,,,,
